2691807,2691698,2691698,2691595,2690842,2690114,2689121,2689121,2688202,2687339,2686651,2685927,2685927,2685057,2683999,2683109,2683109,2683537,2684915,2685685,2686822,2687096,2687096,2687079,2688738,2695181,2702092,2702092,2706992,2710099,2713332,2715405,2715405,2717185,2718813,2720074,2721034,2721034,2722079,2723015,2723701,2723701,2724330,M
2707659,2707947,2707605,2707605,2707248,2706380,2705579,2704693,2704693,2704068,2703422,2702585,2701844,2701844,2701176,2700536,2700614,2701371,2701371,2702261,2703979,2705307,2706743,2706743,2708289,2710157,2712120,2714074,2714074,2715971,2716820,2718416,2720385,2720385,2723070,2726094,2728741,2730780,2730780,2732156,2732763,2732909,2732906,M
2780236,2781310,2782042,2783262,2785091,2785091,2786603,2787834,2788960,2789812,2789812,2790883,2791811,2792999,2794294,2794294,2795420,2796840,2798092,2799239,2799239,2800022,2800494,2800962,2801335,2801335,2801881,2802476,2803315,2803909,2803909,2804269,2804838,2805009,2805075,2805075,2804960,2804290,2803317,2802096,2802096,2800853,2799606,M
2701144,2700533,2699712,2699251,2698755,2698755,2698253,2697729,2696395,2696395,2694935,2693455,2692049,2690643,2689205,2689205,2687205,2684795,2683852,2683852,2682636,2683153,2681776,2682621,2682621,2687124,2693110,2695379,2695619,2695619,2696050,2695946,2695121,2694599,2694599,2694082,2693263,2692527,2692023,2692023,2691560,2691048,2690676,M
2755354,2755354,2755354,2755740,2756237,2756475,2756522,2756522,2756296,2755810,2755350,2755070,2755070,2754865,2754797,2754775,2754545,2754545,2754697,2754675,2754769,2754760,2754760,2754851,2755308,2755595,2755932,2755932,2756145,2755810,2755611,2755337,2755337,2755090,2754883,2754469,2754447,2754447,2754503,2754598,2754748,2754695,2754695,S
2611429,2611165,2610848,2610677,2610677,2610563,2610642,2610387,2610539,2610539,2610671,2610712,2610731,2610840,2610840,2610795,2610727,2610251,2609810,2609810,2609364,2609495,2609815,2610476,2610476,2611129,2611174,2610864,2610236,2610236,2609756,2609244,2608959,2608878,2608878,2608735,2608364,2607778,2606891,2606891,2606002,2605098,2604504,S
2745854,2745854,2745854,2745083,2744312,2743490,2742889,2742889,2742282,2741920,2741463,2741376,2741376,2741210,2741055,2741123,2740943,2740943,2741419,2741365,2741014,2740834,2740834,2740289,2739636,2739212,2738882,2738882,2738471,2738136,2737597,2737623,2737623,2737242,2737252,2737380,2737574,2737574,2737765,2737799,2737799,2737799,2737799,S
2733951,2733989,2733982,2733982,2734150,2734247,2734383,2734338,2734338,2734165,2734318,2734753,2735283,2735283,2735627,2735736,2735458,2735413,2735413,2735324,2735004,2734258,2734183,2734183,2733878,2733713,2733409,2733619,2733619,2733908,2734634,2735877,2736955,2736955,2738196,2739362,2740291,2741319,2741319,2742479,2743445,2744252,2744744,S
2693968,2693935,2693854,2693854,2693910,2693578,2692915,2691940,2691940,2691089,2690427,2689765,2688904,2688904,2687636,2686112,2684996,2684175,2683674,2683674,2683206,2683168,2682718,2682718,2682924,2683462,2683580,2683128,2683128,2682102,2681209,2680158,2679403,2678509,2678509,2677707,2676747,2676202,2676202,2675662,2675551,2675887,2676213,S
2707860,2707768,2707768,2707664,2707680,2707667,2707740,2707740,2707958,2708534,2709468,2710744,2710744,2712349,2713549,2714821,2715698,2715698,2716427,2716654,2716279,2715855,2715855,2715762,2715805,2716015,2716176,2716176,2716350,2716802,2717180,2717677,2717677,2718238,2719048,2719696,2720408,2720408,2721153,2721946,2722527,2722148,2722148,S
2783391,2783391,2783391,2784143,2784841,2785314,2784996,2784996,2784286,2783387,2782440,2780499,2780499,2779604,2779300,2779803,2780932,2780932,2782048,2783608,2784912,2787123,2787123,2788227,2789168,2789994,2789994,2789975,2789512,2789281,2788842,2788842,2788740,2788716,2788685,2788377,2788377,2788248,2788226,2788304,2788507,2788507,2788507,S
2741047,2741047,2741092,2741203,2741463,2741463,2741570,2741369,2740726,2740187,2740187,2739793,2739714,2739405,2738630,2738630,2737031,2735812,2734849,2735050,2735050,2737039,2741505,2743652,2744642,2744642,2745466,2745788,2744948,2744226,2744226,2743706,2743173,2742813,2742447,2742447,2742003,2741629,2741461,2741326,2741326,2741405,2741405,S
2739994,2739994,2740594,2741046,2741708,2742231,2742231,2742779,2742912,2742105,2741365,2741365,2740608,2739573,2738623,2737846,2737846,2737058,2736285,2735386,2735386,2734943,2734641,2734604,2734777,2734777,2735009,2735732,2736286,2736285,2736285,2735811,2735637,2735510,2735664,2735664,2735943,2736114,2736156,2736386,2736386,2736715,2737200,S
2756534,2756534,2756534,2756534,2757725,2759429,2761204,2762820,2764325,2765459,2766780,2768028,2769192,2769760,2770006,2769949,2769405,2769064,2768703,2768655,2768706,2769189,2769871,2770862,2772042,2772977,2773989,2775291,2776379,2777762,2778633,2779148,2779428,2779729,2780174,2780794,2781356,2782074,2782621,2783317,2783317,2783317,2783317,S
2757773,2757773,2758900,2759519,2759865,2760109,2760109,2760510,2761062,2761370,2761865,2761865,2762662,2763113,2763641,2764166,2764166,2765081,2765416,2765815,2766269,2766269,2766932,2767626,2767485,2766940,2766940,2766443,2766443,2766350,2766225,2766225,2766435,2766720,2767190,2767705,2767705,2768365,2769019,2769585,2770392,2770392,2770956,S
2768190,2767977,2767977,2768177,2768502,2768760,2768647,2768647,2768289,2767488,2766900,2766585,2766585,2766476,2766455,2766419,2766246,2766246,2766409,2766491,2766662,2766122,2766122,2765652,2765299,2765785,2765994,2765994,2766221,2766104,2766189,2765963,2765963,2766017,2766130,2766067,2766067,2765971,2765810,2765904,2765984,2765984,2766288,S
2766493,2765873,2765396,2765338,2765279,2765279,2765259,2765141,2764605,2763744,2763744,2762807,2762076,2761588,2761209,2761209,2760562,2759673,2759110,2758615,2758615,2757674,2757146,2756511,2756165,2756165,2756115,2756029,2755640,2754738,2754738,2753970,2753335,2752876,2752423,2752423,2752272,2752189,2752301,2752361,2752361,2752257,2752174,S
2744224,2744224,2744689,2745046,2745177,2744581,2744581,2743630,2742538,2741873,2741218,2741218,2740995,2740797,2740171,2739669,2739669,2739571,2739404,2739357,2738890,2738890,2738761,2738476,2737995,2737858,2737858,2737017,2735864,2735021,2734048,2734048,2733477,2733027,2732681,2732066,2732066,2731899,2731888,2731788,2731762,2731762,2731916,S
2733373,2733373,2733373,2733373,2734335,2735429,2736299,2736420,2736420,2736592,2736728,2736917,2737375,2737375,2737864,2737897,2737444,2737120,2737120,2736905,2736817,2737233,2737962,2737962,2739051,2740518,2741874,2742678,2742678,2742813,2742445,2742168,2741878,2741878,2741742,2741855,2741858,2742268,2742268,2742706,2742706,2742706,2742706,S
2712565,2712565,2712087,2711788,2711788,2711618,2711855,2712174,2712424,2712424,2712500,2712764,2713169,2713343,2713343,2713090,2712456,2711543,2711056,2711056,2710610,2710503,2710582,2710669,2710669,2711211,2711923,2712851,2713714,2713714,2714508,2715323,2715875,2716382,2716382,2716197,2715276,2714422,2713699,2713699,2713109,2712621,2712621,S
2782529,2782529,2782529,2782529,2782252,2782252,2781988,2781638,2781691,2781504,2781504,2781171,2781079,2781040,2780696,2780696,2780738,2780334,2779919,2779719,2779719,2779145,2779178,2778617,2778064,2778064,2777499,2777232,2777074,2777008,2777008,2776944,2777080,2776970,2776843,2776843,2776822,2775997,2774972,2774972,2774972,2774972,2774972,S
2679552,2679639,2679741,2679741,2679589,2679701,2679327,2678277,2678277,2677262,2676200,2674952,2673935,2673935,2673043,2671888,2670763,2669828,2669828,2669065,2668666,2668363,2668235,2668235,2668489,2668679,2668733,2668630,2668630,2667791,2667002,2666325,2665994,2665994,2665872,2665839,2665956,2666268,2666268,2666590,2667099,2667577,2668209,S
2724025,2724025,2724025,2724754,2725611,2726427,2726645,2726645,2726439,2726328,2726080,2726040,2726040,2726021,2725852,2725874,2725711,2725711,2725502,2724880,2723991,2722986,2722986,2722068,2721282,2720906,2720364,2720364,2719611,2718802,2718370,2718083,2718083,2718148,2718650,2719044,2719727,2719727,2720077,2720733,2721319,2722174,2722174,S
2792596,2792596,2792596,2792596,2792596,2792596,2793051,2793321,2793607,2794042,2794042,2794466,2795039,2795970,2796621,2796621,2797114,2797266,2797519,2796957,2796957,2796778,2797042,2797715,2798365,2798365,2798783,2799234,2799925,2800536,2800536,2801363,2801921,2802586,2803146,2803146,2803725,2804367,2804367,2804367,2804367,2804367,2804367,S
2754018,2754629,2754629,2755375,2756171,2756750,2757056,2757056,2757720,2758372,2759307,2760241,2760241,2761348,2762561,2763324,2763309,2763309,2763146,2762462,2762378,2762297,2762297,2762421,2762575,2762917,2763536,2763536,2764182,2765017,2765931,2766739,2766739,2767530,2768365,2769102,2769209,2769209,2769224,2769081,2769095,2769369,2769369,S
2718765,2718836,2718885,2719284,2719646,2719646,2720013,2720469,2720775,2721378,2721378,2721316,2721043,2720720,2720422,2720422,2720322,2720331,2720040,2719822,2719822,2720198,2720978,2721625,2722313,2722313,2722995,2723900,2724369,2724959,2724959,2725083,2724738,2723851,2723026,2723026,2722254,2722018,2721728,2721640,2721640,2721503,2721637,S
2701618,2702291,2703021,2703703,2704649,2704649,2705322,2705869,2706074,2706190,2706190,2706004,2705142,2703132,2700552,2700552,2698773,2697355,2696427,2695955,2695955,2695379,2695186,2695300,2695250,2695250,2695278,2695103,2694957,2695245,2695245,2695475,2695590,2695236,2694365,2694365,2693609,2692733,2692143,2691777,2691777,2691759,2691640,S
2755475,2755421,2755421,2755140,2755220,2755146,2755365,2755365,2755316,2755499,2755758,2756085,2756085,2755756,2754605,2753313,2752148,2752148,2750797,2749616,2748715,2747894,2747894,2746360,2744673,2743747,2743276,2743276,2743279,2743481,2743912,2744448,2744448,2744992,2745315,2745031,2744453,2744453,2743831,2743237,2742883,2742404,2742404,S
2747934,2748129,2748033,2748018,2747942,2747942,2747601,2746415,2744934,2743288,2743288,2741600,2740706,2740005,2739124,2739124,2738109,2737223,2737286,2737189,2737189,2737951,2738977,2740414,2742051,2742051,2744151,2745339,2745957,2746424,2746424,2746789,2747157,2747737,2748291,2748291,2749028,2749693,2750609,2751652,2751652,2752667,2753528,S
2749556,2748743,2748181,2747642,2747210,2747210,2746751,2746473,2746219,2746056,2746056,2745698,2745459,2744276,2743129,2743129,2741843,2740125,2739202,2738565,2738565,2737972,2737372,2736894,2736733,2736733,2736249,2736205,2736549,2736770,2736770,2737466,2737873,2737655,2737046,2737046,2736224,2735766,2735412,2734913,2734913,2734616,2734471,S
2766701,2766701,2767887,2768936,2769875,2769832,2769832,2769786,2769708,2769301,2769344,2769344,2769083,2768535,2768259,2768338,2768338,2769459,2770708,2771808,2773535,2773535,2775338,2777401,2778814,2779213,2779213,2778880,2777946,2777280,2776701,2776701,2776205,2775955,2775629,2775399,2775399,2775027,2774780,2774335,2773875,2773875,2773875,S
2766971,2766971,2766971,2766971,2767118,2767050,2767088,2767088,2767106,2767204,2767514,2766786,2766786,2765713,2764575,2763662,2760887,2760887,2758397,2753389,2748773,2747703,2747703,2750781,2756710,2759856,2761610,2761610,2762810,2763864,2764768,2764358,2764358,2763623,2762906,2762271,2761757,2761757,2761517,2761517,2761517,2761517,2761517,S
2746105,2746977,2748298,2750385,2750385,2752545,2754351,2755868,2755868,2756571,2756745,2756200,2755496,2755496,2754894,2755356,2755996,2757260,2757260,2758073,2759226,2760035,2761037,2761682,2761682,2761549,2762396,2763926,2765106,2765106,2765861,2766341,2767108,2767772,2767772,2768632,2769560,2770260,2771247,2771247,2772296,2773100,2773636,S
2701744,2701744,2701937,2702162,2701547,2700704,2700704,2699797,2699113,2698393,2698076,2698076,2697426,2696967,2696563,2696507,2696507,2696554,2696995,2697692,2698502,2698502,2699513,2700326,2700590,2700517,2700517,2700258,2700185,2700436,2700788,2700788,2701228,2701800,2702446,2703026,2703026,2703719,2704632,2705068,2705862,2705862,2706538,S
2773432,2773432,2774580,2774580,2775531,2776694,2777722,2778570,2778570,2779442,2779988,2779910,2779775,2779775,2779638,2779579,2780018,2780829,2780829,2782239,2783374,2784940,2785989,2785989,2787354,2788598,2789687,2790675,2790675,2791025,2790957,2789985,2789297,2789297,2788398,2787974,2787663,2787359,2787359,2787015,2787019,2786985,2786985,S
2776620,2777227,2777472,2777978,2778353,2778353,2779009,2779556,2780017,2780744,2780744,2781453,2782330,2783006,2783707,2783707,2784249,2784438,2785172,2785551,2785551,2786242,2786633,2786810,2787349,2787349,2788003,2788911,2789929,2790262,2790262,2791097,2791994,2792759,2793896,2793896,2794939,2796070,2797086,2798035,2798035,2798405,2798412,S
2739862,2739344,2738724,2738190,2738190,2737700,2737343,2736878,2736719,2736719,2736469,2736070,2735205,2734166,2734166,2732707,2731537,2730498,2729700,2729700,2729272,2728842,2728669,2728742,2728742,2728447,2728228,2727958,2727684,2727684,2727366,2726986,2726203,2725093,2725093,2723915,2722929,2722233,2721700,2721700,2720913,2720194,2719495,S
2748590,2748590,2748590,2748590,2748590,2748590,2748117,2747785,2747259,2747259,2746905,2746661,2746553,2746485,2746485,2746212,2745990,2743017,2740798,2739582,2739582,2741537,2746026,2749745,2750866,2750866,2751038,2750816,2750282,2749777,2749777,2749304,2749038,2748590,2748590,2748026,2747661,2747445,2747445,2747445,2747445,2747445,2747445,S
2697725,2697725,2697055,2697055,2696362,2695717,2695303,2694919,2694919,2694394,2692973,2691481,2689867,2689867,2688184,2687244,2686555,2685833,2685833,2684977,2683922,2683027,2682132,2682132,2681693,2681259,2681089,2680980,2680980,2681190,2681235,2679769,2678187,2678187,2676628,2676257,2676491,2676761,2676761,2677332,2678133,2678133,2678133,S
2706385,2705543,2705543,2704930,2704319,2704215,2704161,2704161,2704198,2704309,2704426,2704667,2704667,2704980,2705105,2705212,2705023,2705023,2704341,2703038,2702158,2701291,2701291,2700987,2701024,2701540,2701928,2701928,2702693,2703842,2705641,2707821,2707821,2709932,2711580,2713024,2714499,2714499,2715941,2716527,2716610,2716646,2716646,S
2734311,2735000,2735948,2735948,2736810,2737450,2737475,2737380,2737380,2737219,2737289,2737176,2736829,2736829,2736140,2735413,2734857,2734209,2734209,2733458,2732496,2732157,2731810,2731810,2732210,2732925,2733428,2733614,2733614,2733805,2733895,2734154,2734302,2734302,2734637,2734904,2735125,2735634,2735634,2736062,2736828,2737457,2737989,S
2675640,2675640,2675640,2675640,2674559,2673233,2671921,2670626,2669726,2668832,2668289,2667758,2667544,2667513,2667635,2668023,2668608,2668652,2668433,2668370,2668229,2667782,2667279,2666921,2666601,2666286,2665713,2665361,2665247,2665034,2665049,2664906,2665296,2665481,2665805,2666109,2666387,2666599,2665856,2665211,2665211,2665211,2665211,S
2685004,2685564,2686258,2687316,2687316,2688549,2689942,2691728,2693349,2693349,2695166,2697143,2699023,2699671,2699671,2699345,2698830,2698567,2698101,2698101,2697783,2697364,2697512,2698291,2698291,2699442,2700828,2702116,2703150,2703150,2704327,2705615,2706651,2706648,2706648,2706537,2706448,2706552,2707068,2707068,2707661,2708210,2709162,S
2750490,2750015,2750015,2749654,2749568,2749495,2749607,2749607,2749773,2750030,2750121,2750014,2750014,2749884,2749538,2748702,2747365,2747365,2746171,2744982,2743831,2743326,2743326,2742248,2741910,2742434,2743548,2743548,2744582,2746009,2747509,2749097,2749097,2750727,2752119,2753030,2753131,2753131,2752974,2752505,2751946,2751505,2751505,S
2735491,2735114,2734643,2734215,2733404,2733404,2732582,2731894,2730827,2729288,2729288,2727284,2725250,2723276,2721875,2721875,2720820,2719737,2718678,2718023,2718023,2717552,2717558,2718090,2718718,2718718,2719462,2720127,2720156,2719557,2719557,2718684,2717752,2716533,2715839,2715839,2714869,2714154,2713551,2713097,2713097,2713039,2713016,S
2731193,2731193,2731193,2734491,2737256,2739590,2741493,2741493,2743224,2745021,2746629,2748328,2748328,2749805,2750704,2751293,2751779,2751779,2752571,2753619,2754601,2755773,2755773,2756784,2757691,2758554,2759268,2759268,2759899,2760377,2761109,2761751,2761751,2762557,2762664,2762593,2762520,2762520,2762514,2762606,2762679,2763064,2763064,S
2755354,2755354,2755354,2755740,2756237,2756475,2756522,2756522,2756296,2755810,2755350,2755070,2755070,2754865,2754797,2754775,2754545,2754545,2754697,2754675,2754769,2754760,2754760,2754851,2755308,2755595,2755932,2755932,2756145,2755810,2755611,2755337,2755337,2755090,2754883,2754469,2754447,2754447,2754503,2754598,2754748,2754695,2754695,R
2611429,2611165,2610848,2610677,2610677,2610563,2610642,2610387,2610539,2610539,2610671,2610712,2610731,2610840,2610840,2610795,2610727,2610251,2609810,2609810,2609364,2609495,2609815,2610476,2610476,2611129,2611174,2610864,2610236,2610236,2609756,2609244,2608959,2608878,2608878,2608735,2608364,2607778,2606891,2606891,2606002,2605098,2604504,R
2745854,2745854,2745854,2745083,2744312,2743490,2742889,2742889,2742282,2741920,2741463,2741376,2741376,2741210,2741055,2741123,2740943,2740943,2741419,2741365,2741014,2740834,2740834,2740289,2739636,2739212,2738882,2738882,2738471,2738136,2737597,2737623,2737623,2737242,2737252,2737380,2737574,2737574,2737765,2737799,2737799,2737799,2737799,R
2733951,2733989,2733982,2733982,2734150,2734247,2734383,2734338,2734338,2734165,2734318,2734753,2735283,2735283,2735627,2735736,2735458,2735413,2735413,2735324,2735004,2734258,2734183,2734183,2733878,2733713,2733409,2733619,2733619,2733908,2734634,2735877,2736955,2736955,2738196,2739362,2740291,2741319,2741319,2742479,2743445,2744252,2744744,R
2693968,2693935,2693854,2693854,2693910,2693578,2692915,2691940,2691940,2691089,2690427,2689765,2688904,2688904,2687636,2686112,2684996,2684175,2683674,2683674,2683206,2683168,2682718,2682718,2682924,2683462,2683580,2683128,2683128,2682102,2681209,2680158,2679403,2678509,2678509,2677707,2676747,2676202,2676202,2675662,2675551,2675887,2676213,R
